ID_cliente,Recencia,Frequencia,Valor,R_quartil,F_quartil,V_quartil,RFV_Score,acoes de marketing/crm
14760,297,1,89.2,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
14761,58,2,255.9,C,C,D,CCD,
14762,263,1,300.52,D,D,C,DDC,
14764,46,1,278.3,B,D,D,BDD,
14765,29,3,254.11,B,B,D,BBD,
14766,8,6,2473.37,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
14768,17,2,192.60000000000002,A,C,D,ACD,
14769,2,6,2259.09,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
14770,232,2,876.42,D,C,B,DCB,
14772,112,1,139.26,C,D,D,CDD,
14775,58,3,1011.9,C,B,B,CBB,
14776,51,11,2538.3,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
14778,127,2,730.86,C,C,B,CCB,
14779,280,3,386.15,D,B,C,DBC,
14780,54,2,447.68,C,C,C,CCC,
14782,319,1,200.1,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
14784,26,2,289.99,B,C,D,BCD,
14785,10,2,77.4,A,C,D,ACD,
14788,7,2,679.44,A,C,B,ACB,
14789,28,1,197.64,B,D,D,BDD,
14790,16,4,745.06,A,B,B,ABB,
14793,21,1,228.99,B,D,D,BDD,
14794,2,7,1319.91,A,A,B,AAB,
14795,166,1,131.45000000000002,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
14796,1,17,8022.49,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
14798,52,3,173.74,C,B,D,CBD,
14799,51,1,157.7,C,D,D,CDD,
14800,47,10,4330.86,B,A,A,BAA,
14801,61,1,193.14,C,D,D,CDD,
14803,162,3,845.55,D,B,B,DBB,
14804,8,1,353.27,A,D,C,ADC,
14805,15,4,554.6500000000001,A,B,C,ABC,
14806,75,1,193.39,C,D,D,CDD,
14808,39,8,2741.17,B,A,A,BAA,
14810,40,11,2087.88,B,A,A,BAA,
14813,369,2,155.43,D,C,D,DCD,
14815,36,2,778.5,B,C,B,BCB,
14816,197,1,271.85,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
14817,200,2,1110.3400000000001,D,C,B,DCB,
14818,73,3,657.8,C,B,B,CBB,
14819,64,2,272.07,C,C,D,CCD,
14820,21,4,507.29,B,B,C,BBC,
14821,366,1,48.8,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
14823,180,3,321.43,D,B,C,DBC,
14824,10,4,1127.71,A,B,B,ABB,
14825,3,12,2226.91,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
14828,196,3,2139.76,D,B,A,DBA,
14829,29,4,697.55,B,B,B,BBB,
14830,53,1,197.13,C,D,D,CDD,
14834,17,6,1720.3,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
14836,10,2,99.44999999999999,A,C,D,ACD,
14837,89,4,1649.5,C,B,A,CBA,
14840,267,1,62.85,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
14841,53,6,3295.76,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
14842,43,4,2824.69,B,B,A,BBA,
14844,63,4,3189.81,C,B,A,CBA,
14847,148,1,309.4,D,D,C,DDC,
14849,21,25,7930.54,B,A,A,BAA,
14850,311,1,325.75,D,D,C,DDC,
14851,23,2,511.35,B,C,C,BCC,
14852,58,6,2836.69,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
14853,24,2,475.8,B,C,C,BCC,
14854,78,7,2759.83,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
14855,119,2,645.6500000000001,C,C,B,CCB,
14856,36,3,1311.38,B,B,B,BBB,
14857,59,2,1173.12,C,C,B,CCB,
14859,12,4,1353.74,A,B,B,ABB,
14860,19,1,170.32,B,D,D,BDD,
14861,52,1,125.79,C,D,D,CDD,
14862,25,2,841.2,B,C,B,BCB,
14863,29,1,266.76,B,D,D,BDD,
14865,7,2,52.2,A,C,D,ACD,
14866,10,10,4819.4400000000005,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
14867,185,3,710.28,D,B,B,DBB,
14868,3,8,2953.59,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
14869,8,2,725.7,A,C,B,ACB,
14870,261,1,327.25,D,D,C,DDC,
14871,3,4,522.38,A,B,C,ABC,
14873,210,1,519.68,D,D,C,DDC,
14875,107,2,1465.32,C,C,B,CCB,
14878,12,9,1485.54,A,A,B,AAB,
14880,77,3,706.19,C,B,B,CBB,
14881,19,1,255.4,B,D,D,BDD,
14882,26,2,589.7,B,C,C,BCC,
14883,18,6,761.59,B,A,B,BAB,
14885,131,1,765.3199999999999,C,D,B,CDB,
14886,252,1,364.8,D,D,C,DDC,
14887,79,1,1862.0,C,D,A,CDA,
14888,207,1,369.2,D,D,C,DDC,
14889,336,1,135.9,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
14890,253,1,125.65,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
14891,148,2,554.38,D,C,C,DCC,
14893,9,2,1237.85,A,C,B,ACB,
14894,85,1,655.75,C,D,B,CDB,
14895,7,19,8792.37,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
14896,204,2,468.77000000000004,D,C,C,DCC,
14897,7,4,1366.38,A,B,B,ABB,
14898,23,6,1303.52,B,A,B,BAB,
14901,11,9,1421.29,A,A,B,AAB,
14902,25,1,332.66,B,D,C,BDC,
14903,21,5,2810.63,B,B,A,BBA,
14904,2,2,1025.44,A,C,B,ACB,
14905,157,2,616.1500000000001,D,C,C,DCC,
14907,3,7,3501.1,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
14908,74,1,277.8,C,D,D,CDD,
14910,2,3,426.85,A,B,C,ABC,
14913,35,4,1227.43,B,B,B,BBB,
14915,91,2,307.48,C,C,C,CCC,
14916,70,4,1268.98,C,B,B,CBB,
14918,115,2,1610.15,C,C,A,CCA,
14920,212,2,977.77,D,C,B,DCB,
14921,30,2,1316.07,B,C,B,BCB,
14923,50,1,749.1,B,D,B,BDB,
14924,245,1,310.05,D,D,C,DDC,
14929,32,1,223.88,B,D,D,BDD,
14944,29,12,5900.250000000001,B,A,A,BAA,
14946,14,1,100.9,A,D,D,ADD,
14947,72,2,290.82,C,C,D,CCD,
14948,23,6,1101.9699999999998,B,A,B,BAB,
14950,19,1,371.2,B,D,C,BDC,
14951,79,1,311.69,C,D,C,CDC,
14952,59,10,5593.650000000001,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
14953,25,1,289.82,B,D,D,BDD,
14954,12,1,336.17,A,D,C,ADC,
14957,253,1,58.49,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
14958,147,3,499.68,D,B,C,DBC,
14959,64,4,695.42,C,B,B,CBB,
14960,8,2,221.26999999999998,A,C,D,ACD,
14961,10,9,7044.68,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
14962,270,1,126.7,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
14963,9,5,1487.8,A,B,B,ABB,
14964,247,1,206.21,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
14965,96,2,599.0,C,C,C,CCC,
14966,14,1,191.32,A,D,D,ADD,
14967,49,1,463.8,B,D,C,BDC,
14968,30,1,147.59,B,D,D,BDD,
14970,68,4,1592.06,C,B,A,CBA,
14971,35,2,1107.87,B,C,B,BCB,
14972,128,1,114.77,C,D,D,CDD,
14973,107,3,1314.45,C,B,B,CBB,
14974,37,1,114.39,B,D,D,BDD,
14975,57,1,279.94,C,D,D,CDD,
14976,57,6,784.36,C,A,B,CAB,
14978,72,5,1931.42,C,B,A,CBA,
14981,246,1,102.12,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
14984,19,2,213.27,B,C,D,BCD,
14985,198,2,296.75,D,C,D,DCD,
14987,15,2,326.4,A,C,C,ACC,
14988,211,1,334.54,D,D,C,DDC,
14995,38,2,233.23000000000002,B,C,D,BCD,
14997,46,3,546.1999999999999,B,B,C,BBC,
14998,170,2,429.87,D,C,C,DCC,
15000,47,1,490.52,B,D,C,BDC,
15002,115,4,1641.76,C,B,A,CBA,
15004,147,1,1246.32,D,D,B,DDB,
15005,15,29,6316.57,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15006,51,1,502.09,C,D,C,CDC,
15007,159,1,156.91,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15009,12,3,1261.7800000000002,A,B,B,ABB,
15010,35,1,308.94,B,D,C,BDC,
15012,53,2,423.03999999999996,C,C,C,CCC,
15014,43,2,260.17,B,C,D,BCD,
15016,172,1,170.04,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15017,33,1,125.58,B,D,D,BDD,
15018,38,3,496.21000000000004,B,B,C,BBC,
15019,266,1,266.0,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15021,8,9,1914.82,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15022,11,4,905.04,A,B,B,ABB,
15023,3,11,6802.76,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15024,9,9,1652.8300000000002,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15025,33,1,377.01,B,D,C,BDC,
15026,80,3,469.0,C,B,C,CBC,
15027,30,4,1066.15,B,B,B,BBB,
15028,8,4,627.13,A,B,C,ABC,
15030,71,2,518.28,C,C,C,CCC,
15031,4,4,668.14,A,B,B,ABB,
15032,366,1,23.85,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15033,4,10,2586.67,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15034,15,8,4308.61,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15035,89,1,252.73,C,D,D,CDD,
15036,72,3,465.55,C,B,C,CBC,
15038,58,6,705.49,C,A,B,CAB,
15039,9,45,19902.99,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15041,170,1,180.35,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15042,199,1,135.93,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15043,31,1,537.0,B,D,C,BDC,
15044,19,17,7700.2300000000005,B,A,A,BAA,
15045,151,2,735.66,D,C,B,DCB,
15046,9,15,5213.77,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15047,269,1,343.62,D,D,C,DDC,
15048,65,4,384.05,C,B,C,CBC,
15049,273,1,121.17000000000002,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15050,25,3,1782.0900000000001,B,B,A,BBA,
15051,23,3,1391.61,B,B,B,BBB,
15052,319,1,215.78,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15053,4,3,697.79,A,B,B,ABB,
15054,12,2,302.1,A,C,C,ACC,
15057,275,2,1489.5,D,C,B,DCB,
15058,25,11,2124.99,B,A,A,BAA,
15059,40,8,1334.77,B,A,B,BAB,
15060,8,3,300.21,A,B,C,ABC,
15061,19,35,19934.22,B,A,A,BAA,
15062,71,4,987.86,C,B,B,CBB,
15063,213,1,370.8,D,D,C,DDC,
15065,37,4,3158.13,B,B,A,BBA,
15066,53,1,893.59,C,D,B,CDB,
15067,78,3,1744.7599999999998,C,B,A,CBA,
15068,46,2,553.36,B,C,C,BCC,
15069,179,1,1109.53,D,D,B,DDB,
15070,372,1,106.2,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15071,93,2,982.07,C,C,B,CCB,
15073,9,3,1043.41,A,B,B,ABB,
15074,105,1,748.87,C,D,B,CDB,
15075,77,1,773.03,C,D,B,CDB,
15076,172,1,880.85,D,D,B,DDB,
15078,7,32,9743.11,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15079,212,4,895.61,D,B,B,DBB,
15081,22,5,504.8,B,B,C,BBC,
15083,256,1,88.2,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15087,281,1,306.94,D,D,C,DDC,
15088,21,2,1160.0700000000002,B,C,B,BCB,
15089,10,6,2420.84,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15090,308,1,381.32,D,D,C,DDC,
15091,67,1,480.71,C,D,C,CDC,
15092,215,2,457.81000000000006,D,C,C,DCC,
15093,18,6,4597.02,B,A,A,BAA,
15095,103,4,1370.6,C,B,B,CBB,
15096,42,1,219.39,B,D,D,BDD,
15097,4,1,248.08,A,D,D,ADD,
15098,182,2,946.5,D,C,B,DCB,
15099,84,1,410.48,C,D,C,CDC,
15100,333,3,876.0,D,B,B,DBB,
15101,8,2,317.53,A,C,C,ACC,
15103,31,2,703.36,B,C,B,BCB,
15104,196,2,1027.44,D,C,B,DCB,
15105,18,7,2298.93,B,A,A,BAA,
15106,17,5,1422.52,A,B,B,ABB,
15107,311,5,311.0,D,B,C,DBC,
15109,245,1,484.95,D,D,C,DDC,
15110,23,4,996.1,B,B,B,BBB,
15111,29,3,1567.48,B,B,A,BBA,
15113,9,2,1366.64,A,C,B,ACB,
15114,30,10,2760.56,B,A,A,BAA,
15115,18,1,340.11,B,D,C,BDC,
15116,17,4,1352.75,A,B,B,ABB,
15117,14,4,1550.13,A,B,A,ABA,
15118,134,1,244.8,C,D,D,CDD,
15119,245,1,266.4,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15120,133,1,358.82,C,D,C,CDC,
15121,50,2,457.71999999999997,B,C,C,BCC,
15122,114,3,1633.78,C,B,A,CBA,
15123,7,2,2199.31,A,C,A,ACA,
15124,22,2,184.19,B,C,D,BCD,
15125,25,14,7687.6,B,A,A,BAA,
15127,65,1,406.53,C,D,C,CDC,
15128,60,4,1471.0,C,B,B,CBB,
15129,50,11,3447.4,B,A,A,BAA,
15130,169,1,330.11,D,D,C,DDC,
15132,18,5,977.9300000000001,B,B,B,BBB,
15133,127,3,982.4200000000001,C,B,B,CBB,
15134,14,8,1387.99,A,A,B,AAB,
15135,239,1,139.05,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15136,2,4,1286.7,A,B,B,ABB,
15139,239,2,178.95999999999998,D,C,D,DCD,
15140,52,7,2354.25,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
15142,46,1,498.74,B,D,C,BDC,
15143,225,1,259.45,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15144,8,17,6580.4400000000005,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15145,4,4,1194.73,A,B,B,ABB,
15146,164,2,1327.16,D,C,B,DCB,
15147,240,1,623.5,D,D,C,DDC,
15148,10,1,301.29,A,D,C,ADC,
15149,133,1,520.8000000000001,C,D,C,CDC,
15150,17,10,5314.469999999999,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15152,9,13,4745.6900000000005,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15153,31,1,329.25,B,D,C,BDC,
15154,75,1,296.42,C,D,D,CDD,
15156,1,3,961.49,A,B,B,ABB,
15157,3,3,1936.0700000000002,A,B,A,ABA,
15158,45,1,401.4,B,D,C,BDC,
15159,1,29,15549.03,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15160,357,1,158.16,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15163,18,2,304.47,B,C,C,BCC,
15164,68,3,843.05,C,B,B,CBB,
15165,373,1,487.75,D,D,C,DDC,
15167,320,1,163.0,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15168,25,1,106.56,B,D,D,BDD,
15171,331,1,1289.5,D,D,B,DDB,
15172,8,5,1624.05,A,B,A,ABA,
15174,322,1,135.75,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15175,71,1,224.14,C,D,D,CDD,
15178,260,1,40.5,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15179,18,5,2206.95,B,B,A,BBA,
15180,367,1,87.5,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15181,66,3,689.48,C,B,B,CBB,
15182,154,2,622.85,D,C,C,DCC,
15184,29,2,406.76,B,C,C,BCC,
15185,70,1,310.62,C,D,C,CDC,
15186,14,2,411.40999999999997,A,C,C,ACC,
15187,1,16,4777.18,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15189,1,40,16222.09,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15192,119,3,1044.32,C,B,B,CBB,
15193,60,1,499.32,C,D,C,CDC,
15194,3,15,7616.53,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15197,10,3,1079.6100000000001,A,B,B,ABB,
15198,92,2,193.64,C,C,D,CCD,
15199,59,4,1268.7,C,B,B,CBB,
15201,87,5,1236.54,C,B,B,CBB,
15203,25,6,1827.8,B,A,A,BAA,
15204,357,1,316.58,D,D,C,DDC,
15205,85,2,653.24,C,C,B,CCB,
15206,10,4,420.3,A,B,C,ABC,
15208,1,5,870.12,A,B,B,ABB,
15210,225,1,331.18,D,D,C,DDC,
15211,60,2,894.41,C,C,B,CCB,
15212,241,1,101.8,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15213,318,2,328.34999999999997,D,C,C,DCC,
15214,1,8,1661.44,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15215,46,3,734.94,B,B,B,BBB,
15216,87,1,96.6,C,D,D,CDD,
15218,10,11,5756.889999999999,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15219,176,1,305.75,D,D,C,DDC,
15220,51,6,1778.96,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
15221,366,1,403.25,D,D,C,DDC,
15222,318,1,585.0,D,D,C,DDC,
15223,225,2,755.75,D,C,B,DCB,
15224,358,2,322.08000000000004,D,C,C,DCC,
15225,234,1,409.4,D,D,C,DDC,
15226,310,1,154.41,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15227,36,5,1219.4,B,B,B,BBB,
15228,66,4,3386.71,C,B,A,CBA,
15230,239,2,429.60000000000014,D,C,C,DCC,
15232,113,2,612.06,C,C,C,CCC,
15234,276,1,197.0,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15235,217,12,2247.51,D,A,A,DAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
15236,298,1,321.05,D,D,C,DDC,
15237,1,4,1412.32,A,B,B,ABB,
15238,29,3,1071.99,B,B,B,BBB,
15239,10,2,780.59,A,C,B,ACB,
15240,44,5,1706.57,B,B,A,BBA,
15241,66,8,1756.44,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
15243,74,1,316.68,C,D,C,CDC,
15244,65,2,631.5699999999999,C,C,C,CCC,
15245,134,3,2515.84,C,B,A,CBA,
15246,238,2,514.1500000000001,D,C,C,DCC,
15247,122,1,356.0,C,D,C,CDC,
15249,31,13,6688.46,B,A,A,BAA,
15251,9,9,5395.27,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15252,36,2,740.78,B,C,B,BCB,
15253,16,5,918.2,A,B,B,ABB,
15254,127,1,300.36,C,D,C,CDC,
15255,66,1,890.85,C,D,B,CDB,
15256,148,1,98.45,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15257,283,1,317.15,D,D,C,DDC,
15258,168,2,623.1600000000001,D,C,C,DCC,
15260,100,7,1810.77,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
15261,135,1,254.82,C,D,D,CDD,
15262,323,1,178.95000000000002,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15263,106,1,156.51,C,D,D,CDD,
15264,64,1,393.74,C,D,C,CDC,
15265,151,2,1506.12,D,C,B,DCB,
15266,338,1,119.3,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15267,22,5,1717.36,B,B,A,BBA,
15269,23,1,408.8,B,D,C,BDC,
15270,15,7,2379.49,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15271,7,15,2507.07,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15272,57,2,721.94,C,C,B,CCB,
15274,4,2,716.57,A,C,B,ACB,
15275,37,1,615.14,B,D,C,BDC,
15276,66,1,135.31,C,D,D,CDD,
15277,46,1,255.9,B,D,D,BDD,
15279,354,1,290.51,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15280,172,1,113.12,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15281,58,9,2332.15,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
15286,49,1,240.55,B,D,D,BDD,
15287,22,2,486.69000000000005,B,C,C,BCC,
15288,43,5,2306.52,B,B,A,BBA,
15289,29,3,939.78,B,B,B,BBB,
15290,4,18,7943.22,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
15291,25,15,4668.3,B,A,A,BAA,
15292,201,1,180.94,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
15296,50,6,3672.8599999999997,B,A,A,BAA,
15297,10,3,641.94,A,B,C,ABC,
15298,2,12,4799.9,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
